gcc_ratio,graph_id,graph_type,method,remove_ratio,removed_edges,split
1.0,synthetic_test_002,sbm,M4 dynamic community internal / pair,0.14545454545454545,48,synthetic_test
1.0,synthetic_test_002,sbm,M4 dynamic community internal / pair,0.1484848484848485,49,synthetic_test
1.0,synthetic_test_002,sbm,M4 dynamic community internal / pair,0.15151515151515152,50,synthetic_test
1.0,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.0,0,synthetic_test
0.983739837398374,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.0030303030303030303,1,synthetic_test
0.983739837398374,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.006060606060606061,2,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.00909090909090909,3,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.012121212121212121,4,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.015151515151515152,5,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.01818181818181818,6,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.021212121212121213,7,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.024242424242424242,8,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.02727272727272727,9,synthetic_test
0.967479674796748,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.030303030303030304,10,synthetic_test
0.9349593495934959,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.03333333333333333,11,synthetic_test
0.9349593495934959,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.03636363636363636,12,synthetic_test
0.9349593495934959,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.03939393939393939,13,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.04242424242424243,14,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.045454545454545456,15,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.048484848484848485,16,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.051515151515151514,17,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.05454545454545454,18,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.05757575757575758,19,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.06060606060606061,20,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.06363636363636363,21,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.06666666666666667,22,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.0696969696969697,23,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.07272727272727272,24,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.07575757575757576,25,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.07878787878787878,26,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.08181818181818182,27,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.08484848484848485,28,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.08787878787878788,29,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.09090909090909091,30,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.09393939393939393,31,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.09696969696969697,32,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.1,33,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.10303030303030303,34,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.10606060606060606,35,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.10909090909090909,36,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.11212121212121212,37,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.11515151515151516,38,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.11818181818181818,39,synthetic_test
0.926829268292683,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.12121212121212122,40,synthetic_test
0.8699186991869918,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.12424242424242424,41,synthetic_test
0.8699186991869918,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.12727272727272726,42,synthetic_test
0.8699186991869918,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.1303030303030303,43,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.13333333333333333,44,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.13636363636363635,45,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.1393939393939394,46,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.14242424242424243,47,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.14545454545454545,48,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.1484848484848485,49,synthetic_test
0.8455284552845529,synthetic_test_002,sbm,M5 dynamic edge betweenness,0.15151515151515152,50,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.0,0,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.0030303030303030303,1,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.006060606060606061,2,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.00909090909090909,3,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.012121212121212121,4,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.015151515151515152,5,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.01818181818181818,6,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.021212121212121213,7,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.024242424242424242,8,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.02727272727272727,9,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.030303030303030304,10,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.03333333333333333,11,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.03636363636363636,12,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.03939393939393939,13,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.04242424242424243,14,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.045454545454545456,15,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.048484848484848485,16,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.051515151515151514,17,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.05454545454545454,18,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.05757575757575758,19,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.06060606060606061,20,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.06363636363636363,21,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.06666666666666667,22,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.0696969696969697,23,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.07272727272727272,24,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.07575757575757576,25,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.07878787878787878,26,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.08181818181818182,27,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.08484848484848485,28,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.08787878787878788,29,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.09090909090909091,30,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.09393939393939393,31,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.09696969696969697,32,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.1,33,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.10303030303030303,34,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.10606060606060606,35,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.10909090909090909,36,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.11212121212121212,37,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.11515151515151516,38,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.11818181818181818,39,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.12121212121212122,40,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.12424242424242424,41,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.12727272727272726,42,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.1303030303030303,43,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.13333333333333333,44,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.13636363636363635,45,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.1393939393939394,46,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.14242424242424243,47,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.14545454545454545,48,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.1484848484848485,49,synthetic_test
1.0,synthetic_test_002,sbm,M7 dynamic community size / pair,0.15151515151515152,50,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.0,0,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.0030303030303030303,1,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.006060606060606061,2,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.00909090909090909,3,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.012121212121212121,4,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.015151515151515152,5,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.01818181818181818,6,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.021212121212121213,7,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.024242424242424242,8,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.02727272727272727,9,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.030303030303030304,10,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.03333333333333333,11,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.03636363636363636,12,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.03939393939393939,13,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.04242424242424243,14,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.045454545454545456,15,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.048484848484848485,16,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.051515151515151514,17,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.05454545454545454,18,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.05757575757575758,19,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.06060606060606061,20,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.06363636363636363,21,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.06666666666666667,22,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.0696969696969697,23,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.07272727272727272,24,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.07575757575757576,25,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.07878787878787878,26,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.08181818181818182,27,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.08484848484848485,28,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.08787878787878788,29,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.09090909090909091,30,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.09393939393939393,31,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.09696969696969697,32,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.1,33,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.10303030303030303,34,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.10606060606060606,35,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.10909090909090909,36,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.11212121212121212,37,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.11515151515151516,38,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.11818181818181818,39,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.12121212121212122,40,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.12424242424242424,41,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.12727272727272726,42,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.1303030303030303,43,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.13333333333333333,44,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.13636363636363635,45,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.1393939393939394,46,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.14242424242424243,47,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.14545454545454545,48,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.1484848484848485,49,synthetic_test
1.0,synthetic_test_002,sbm,M8 dynamic community bridge-degree,0.15151515151515152,50,synthetic_test
1.0,synthetic_test_003,er,Candidate damage predictor,0.0,0,synthetic_test
0.9939393939393939,synthetic_test_003,er,Candidate damage predictor,0.001996007984031936,1,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.003992015968063872,2,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.005988023952095809,3,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.007984031936127744,4,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.00998003992015968,5,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.011976047904191617,6,synthetic_test
0.9878787878787879,synthetic_test_003,er,Candidate damage predictor,0.013972055888223553,7,synthetic_test
